ticket_id,customer_id,timestamp,channel,issue_type,resolution_time_min,was_resolved
T77564,C100516,2022-11-21 00:00:00,chat,general,110.0,
T62591,C100729,2024-05-27 00:00:00,phone,??,16.0,
T64368,C100010,2021-01-21 00:00:00,phone,general,262.0,
T31009,C100267,2022-11-07 00:00:00,whatsapp,??,182.0,0.0
T27950,C100135,2024-01-21 00:00:00,email,general,104.0,
T26094,C100452,27/11/2023 00:00,whatsapp,,177.0,1.0
T84510,C100920,05/03/2023 00:00,email,??,206.0,1.0
T15887,C101325,2021-05-18 00:00:00,whatsapp,general,284.0,0.0
T39241,C101256,17/10/2022 00:00,email,technical,,0.0
T42943,C100018,2024-03-12 00:00:00,chat,??,16.0,1.0
T95932,C100182,2022-04-20 00:00:00,chat,billing,275.0,0.0
T67961,C101019,2022-02-07 00:00:00,whatsapp,??,177.0,0.0
T72131,C101233,2024-08-10 00:00:00,email,??,,0.0
T28738,C101313,01/11/2021 00:00,,billing,43.0,0.0
T69308,C101436,2023-05-26 00:00:00,chat,general,84.0,0.0
T77560,C100573,2022-07-03 00:00:00,phone,??,98.0,1.0
T97997,C100934,19/06/2023 00:00,email,technical,259.0,0.0
T98236,C101397,2021-12-13 00:00:00,phone,??,54.0,0.0
T72407,C101253,2024-07-19 00:00:00,email,general,215.0,1.0
T61573,C100864,09/09/2022 00:00,chat,billing,296.0,0.0
T59022,C100807,2024-11-09 00:00:00,,billing,101.0,1.0
T93580,C100048,2023-06-20 00:00:00,chat,??,5.0,
T83425,C101008,10/10/2021 00:00,chat,billing,200.0,0.0
T66051,C101296,31/12/2022 00:00,email,technical,270.0,
T89565,C101304,2021-03-12 00:00:00,,general,134.0,1.0
T78126,C100904,2025-01-17 00:00:00,chat,,244.0,0.0
T95985,C100102,14/08/2021 00:00,chat,,188.0,
T67812,C100776,2021-01-02 00:00:00,,,222.0,0.0
T50708,C100396,2022-04-18 00:00:00,email,technical,45.0,1.0
T90103,C100385,2023-07-13 00:00:00,chat,,123.0,1.0
T98928,C101457,26/12/2021 00:00,,general,36.0,
T67742,C100942,21/10/2021 00:00,,general,42.0,1.0
T70472,C100513,2023-06-16 00:00:00,,general,113.0,0.0
T97673,C100036,2024-06-28 00:00:00,phone,general,196.0,1.0
T47391,C101083,2025-01-29 00:00:00,phone,general,40.0,
T39277,C100384,03/09/2023 00:00,phone,technical,114.0,0.0
T44754,C100021,2024-02-15 00:00:00,chat,billing,85.0,0.0
T73956,C100035,09/08/2021 00:00,,,156.0,1.0
T44044,C100479,2024-12-03 00:00:00,phone,technical,90.0,
T25093,C100740,2023-01-12 00:00:00,,general,284.0,
T27234,C101232,10/05/2023 00:00,whatsapp,technical,197.0,
T59615,C100802,01/09/2023 00:00,whatsapp,technical,252.0,1.0
T67033,C101461,01/04/2021 00:00,email,general,241.0,
T15228,C100920,2023-08-23 00:00:00,,technical,117.0,
T95589,C100178,2021-09-26 00:00:00,phone,??,163.0,1.0
T70597,C100007,2021-01-09 00:00:00,whatsapp,general,,
T24268,C101086,2024-02-29 00:00:00,email,??,122.0,1.0
T72050,C101343,2022-11-11 00:00:00,,,82.0,0.0
T81968,C100004,2022-09-02 00:00:00,whatsapp,billing,255.0,0.0
T29260,C100358,2022-07-16 00:00:00,phone,technical,295.0,1.0
T12656,C100362,2021-07-24 00:00:00,email,??,225.0,1.0
T58115,C100667,27/05/2023 00:00,whatsapp,,65.0,1.0
T62348,C100003,18/06/2021 00:00,email,general,133.0,1.0
T15952,C101228,2024-01-19 00:00:00,phone,general,42.0,0.0
T37198,C101193,2022-12-22 00:00:00,chat,technical,230.0,0.0
T97338,C101346,2023-07-07 00:00:00,email,general,78.0,
T75443,C100798,2025-02-02 00:00:00,chat,billing,121.0,1.0
T13999,C100007,2023-06-22 00:00:00,,??,148.0,
T74943,C100536,2022-02-07 00:00:00,,billing,290.0,0.0
T33626,C100850,2022-01-01 00:00:00,whatsapp,technical,215.0,
T58725,C100583,09/10/2023 00:00,phone,billing,19.0,
T12189,C100542,22/01/2022 00:00,chat,??,176.0,
T37371,C100424,2022-03-03 00:00:00,chat,technical,176.0,
T58268,C101335,07/10/2022 00:00,phone,billing,28.0,0.0
T17069,C100649,06/11/2024 00:00,chat,technical,7.0,0.0
T59517,C100943,21/12/2024 00:00,phone,billing,243.0,
T11492,C100469,2022-01-28 00:00:00,,billing,228.0,
T25960,C100210,21/04/2023 00:00,chat,billing,21.0,0.0
T62134,C101238,2022-11-27 00:00:00,phone,,112.0,
T93422,C100826,2024-08-11 00:00:00,whatsapp,,279.0,1.0
T24173,C101134,22/04/2022 00:00,chat,technical,18.0,
T47330,C101359,08/08/2021 00:00,chat,,269.0,0.0
T38384,C100793,28/11/2023 00:00,,general,197.0,1.0
T99478,C101219,2021-10-08 00:00:00,chat,technical,161.0,0.0
T19920,C100015,2024-07-09 00:00:00,phone,billing,114.0,
T64554,C100031,2023-08-04 00:00:00,phone,general,266.0,0.0
T69077,C101474,2021-04-08 00:00:00,phone,general,217.0,1.0
T26021,C100181,29/04/2024 00:00,phone,??,296.0,
T43586,C101137,2022-12-21 00:00:00,,technical,89.0,0.0
T39548,C100915,22/10/2021 00:00,chat,billing,,
T15719,C100571,2022-09-05 00:00:00,email,general,12.0,0.0
T44266,C100630,2021-10-20 00:00:00,phone,,174.0,
T40057,C101211,2021-11-11 00:00:00,email,general,220.0,0.0
T75477,C100597,15/03/2023 00:00,chat,,19.0,0.0
T47283,C100330,30/05/2024 00:00,chat,technical,282.0,
T22892,C101246,2022-06-22 00:00:00,whatsapp,billing,272.0,
T24941,C101429,2024-09-06 00:00:00,,??,19.0,0.0
T58108,C100685,2025-01-14 00:00:00,email,??,12.0,1.0
T88624,C101055,2024-05-27 00:00:00,phone,technical,43.0,
T10010,C100299,2023-11-20 00:00:00,chat,billing,123.0,0.0
T20278,C101128,26/02/2022 00:00,whatsapp,,197.0,0.0
T43016,C100818,19/09/2021 00:00,email,general,225.0,
T25428,C100872,03/05/2023 00:00,email,??,284.0,
T76375,C101036,2023-09-21 00:00:00,phone,??,164.0,
T92499,C101262,2024-03-25 00:00:00,,??,22.0,0.0
T30368,C100230,29/06/2022 00:00,,??,275.0,1.0
T59158,C100900,2024-06-04 00:00:00,,billing,260.0,0.0
T42696,C100322,2021-08-20 00:00:00,whatsapp,technical,141.0,
T92425,C100602,12/07/2024 00:00,,billing,8.0,0.0
T32224,C100824,2022-08-03 00:00:00,chat,technical,122.0,1.0
T32899,C101217,28/11/2022 00:00,chat,general,287.0,
T18597,C100982,2023-10-28 00:00:00,whatsapp,technical,123.0,
T16891,C100153,08/07/2024 00:00,whatsapp,,103.0,0.0
T17459,C101292,15/08/2024 00:00,chat,,246.0,1.0
T21631,C100167,2023-04-06 00:00:00,whatsapp,,277.0,1.0
T73490,C101291,2021-05-03 00:00:00,whatsapp,billing,6.0,1.0
T12676,C100966,2024-05-12 00:00:00,whatsapp,general,202.0,1.0
T41745,C100759,21/11/2022 00:00,email,billing,17.0,1.0
T44165,C101005,2023-09-11 00:00:00,chat,technical,250.0,
T91115,C100406,18/01/2022 00:00,email,??,116.0,1.0
T58009,C100110,2021-05-12 00:00:00,email,,,0.0
T68493,C100829,01/04/2024 00:00,chat,,235.0,
T50906,C101379,26/07/2021 00:00,email,??,238.0,0.0
T24503,C101276,2021-08-27 00:00:00,whatsapp,,85.0,
T75638,C101090,2021-11-11 00:00:00,email,??,61.0,
T59056,C100984,16/07/2021 00:00,,billing,147.0,
T61009,C100780,18/04/2023 00:00,,billing,,
T19338,C100956,2024-10-27 00:00:00,chat,technical,262.0,0.0
T66363,C100109,2023-07-25 00:00:00,email,general,26.0,1.0
T15937,C100429,2024-01-21 00:00:00,whatsapp,general,84.0,0.0
T40381,C101245,17/12/2022 00:00,chat,??,174.0,
T79265,C100151,2023-12-26 00:00:00,,technical,123.0,
T56057,C100604,02/05/2022 00:00,whatsapp,,285.0,
T74425,C100186,25/12/2022 00:00,whatsapp,billing,153.0,
T95354,C101095,2022-10-02 00:00:00,phone,technical,20.0,1.0
T10624,C100702,2024-07-03 00:00:00,phone,general,,
T71902,C100739,14/01/2024 00:00,whatsapp,??,143.0,
T59317,C100857,2023-05-21 00:00:00,phone,general,138.0,0.0
T97238,C101105,25/03/2021 00:00,,general,100.0,1.0
T78705,C101207,31/10/2021 00:00,email,,291.0,
T37073,C101175,2022-04-24 00:00:00,whatsapp,general,133.0,1.0
T83020,C100250,2021-02-16 00:00:00,phone,??,293.0,1.0
T47323,C101176,27/06/2022 00:00,whatsapp,??,88.0,1.0
T76763,C101275,2022-09-18 00:00:00,chat,,209.0,1.0
T10905,C100958,25/09/2021 00:00,phone,,44.0,0.0
T69318,C101106,2024-06-08 00:00:00,chat,technical,154.0,1.0
T73142,C101193,2023-10-24 00:00:00,phone,technical,105.0,
T48569,C100369,02/01/2024 00:00,email,??,295.0,0.0
T97643,C100812,03/02/2025 00:00,chat,technical,35.0,0.0
T73816,C100248,28/01/2023 00:00,phone,,14.0,0.0
T43757,C100063,2023-12-01 00:00:00,whatsapp,general,48.0,0.0
T96782,C101150,22/08/2024 00:00,email,??,7.0,
T74468,C100720,11/11/2021 00:00,chat,general,140.0,
T37943,C101433,2023-11-22 00:00:00,whatsapp,??,263.0,1.0
T51163,C100468,2021-11-05 00:00:00,phone,technical,39.0,1.0
T42276,C100526,2024-03-15 00:00:00,whatsapp,??,21.0,1.0
T88502,C100812,2024-05-06 00:00:00,chat,??,20.0,0.0
T39795,C100902,2023-06-07 00:00:00,email,billing,111.0,
T41411,C100751,2022-03-23 00:00:00,phone,,205.0,1.0
T11168,C100224,2024-12-12 00:00:00,whatsapp,technical,133.0,
T20136,C100311,2021-05-02 00:00:00,phone,technical,263.0,
T74919,C100741,2021-11-28 00:00:00,email,,,
T56530,C101136,27/10/2021 00:00,whatsapp,technical,205.0,1.0
T69704,C100711,08/12/2024 00:00,phone,??,,1.0
T28517,C100302,2023-01-01 00:00:00,,billing,78.0,
T47375,C101358,2024-04-29 00:00:00,chat,??,117.0,1.0
T25507,C100833,2024-07-11 00:00:00,chat,general,123.0,
T18654,C101318,2023-11-14 00:00:00,,technical,147.0,
T72293,C100595,05/06/2024 00:00,phone,??,204.0,
T10765,C100344,2021-08-23 00:00:00,phone,,6.0,
T92652,C100426,2024-07-10 00:00:00,whatsapp,billing,9.0,0.0
T50135,C100294,2024-08-22 00:00:00,,,113.0,1.0
T28397,C101083,2022-11-13 00:00:00,email,general,135.0,1.0
T75234,C101244,2021-11-14 00:00:00,email,??,35.0,0.0
T46923,C100410,2022-03-17 00:00:00,chat,general,221.0,0.0
T40039,C100013,2023-12-06 00:00:00,email,general,152.0,1.0
T47492,C101140,2023-12-26 00:00:00,email,technical,159.0,0.0
T60262,C101183,17/11/2023 00:00,whatsapp,general,266.0,
T70612,C101371,2024-02-01 00:00:00,email,billing,,
T42454,C101348,25/07/2021 00:00,whatsapp,,109.0,0.0
T87645,C100197,30/03/2024 00:00,whatsapp,general,89.0,
T28371,C101009,18/08/2023 00:00,chat,??,178.0,
T44858,C100816,2024-03-22 00:00:00,phone,??,187.0,0.0
T92684,C100890,2023-12-10 00:00:00,chat,billing,264.0,
T88509,C100589,2021-07-25 00:00:00,,billing,278.0,0.0
T84363,C100401,05/04/2023 00:00,,technical,92.0,0.0
T46344,C100200,2021-04-17 00:00:00,chat,technical,267.0,
T49623,C100630,25/06/2021 00:00,chat,general,282.0,
T51985,C100860,2022-10-10 00:00:00,whatsapp,billing,295.0,
T48049,C100537,08/06/2022 00:00,whatsapp,general,216.0,1.0
T39472,C100224,2021-08-17 00:00:00,whatsapp,,159.0,0.0
T44985,C100396,2023-04-21 00:00:00,chat,,126.0,
T60659,C100323,21/09/2024 00:00,phone,,233.0,
T38187,C100024,2023-10-11 00:00:00,whatsapp,??,260.0,
T61808,C100932,2021-07-11 00:00:00,email,technical,199.0,1.0
T61288,C100972,2022-08-09 00:00:00,phone,technical,67.0,1.0
T78564,C101057,2024-03-11 00:00:00,,,29.0,0.0
T93394,C101134,2023-06-15 00:00:00,email,general,170.0,
T11619,C101290,05/09/2021 00:00,phone,,234.0,0.0
T97685,C101343,25/10/2024 00:00,,??,259.0,
T65170,C100071,2023-06-08 00:00:00,email,general,17.0,0.0
T48486,C101045,2021-03-11 00:00:00,whatsapp,,175.0,1.0
T31444,C101218,18/05/2021 00:00,chat,general,227.0,
T59086,C100760,28/04/2024 00:00,,general,235.0,
T40657,C101374,23/04/2023 00:00,email,billing,,0.0
T92949,C101378,2022-05-04 00:00:00,chat,billing,102.0,1.0
T95428,C101221,2023-03-22 00:00:00,,technical,260.0,
T69799,C100372,2023-09-04 00:00:00,phone,general,10.0,0.0
T30902,C100707,2023-06-13 00:00:00,chat,technical,,1.0
T44703,C101352,2022-08-10 00:00:00,chat,??,213.0,0.0
T95490,C101378,08/04/2022 00:00,phone,technical,244.0,
T97097,C100025,28/03/2021 00:00,email,billing,,
T39171,C100127,2024-03-30 00:00:00,chat,,258.0,
T43982,C100426,2021-01-18 00:00:00,whatsapp,,112.0,1.0
T41641,C101357,2024-01-20 00:00:00,chat,,45.0,
T45778,C100447,2021-05-25 00:00:00,chat,general,153.0,0.0
T36499,C100645,2023-05-19 00:00:00,whatsapp,,190.0,1.0
T33686,C100148,2023-01-06 00:00:00,,general,64.0,
T63157,C101050,19/03/2022 00:00,whatsapp,,,1.0
T77218,C101209,2021-09-06 00:00:00,email,general,89.0,0.0
T82230,C101245,2022-04-04 00:00:00,email,general,59.0,1.0
T36588,C101403,21/06/2023 00:00,phone,??,,
T62578,C100808,2023-03-14 00:00:00,,technical,116.0,0.0
T17084,C101135,2023-11-27 00:00:00,whatsapp,billing,253.0,1.0
T30414,C100260,2024-05-10 00:00:00,,billing,228.0,1.0
T52668,C101230,13/11/2024 00:00,,technical,141.0,1.0
T82062,C101149,11/03/2022 00:00,,billing,130.0,
T15771,C100064,2024-03-21 00:00:00,whatsapp,billing,,0.0
T22006,C100351,2024-12-11 00:00:00,phone,technical,220.0,1.0
T29202,C101297,31/08/2022 00:00,email,technical,153.0,
T73990,C100391,02/12/2024 00:00,phone,general,155.0,0.0
T30812,C100520,23/05/2022 00:00,,??,104.0,0.0
T78638,C100595,2021-08-12 00:00:00,email,technical,76.0,1.0
T54708,C100032,2024-09-22 00:00:00,phone,general,,0.0
T17988,C100063,19/08/2023 00:00,chat,,72.0,1.0
T39028,C101284,22/08/2022 00:00,phone,technical,114.0,
T38332,C101301,2021-03-21 00:00:00,email,technical,47.0,0.0
T35680,C100893,2021-10-03 00:00:00,phone,general,279.0,0.0
T42423,C100485,18/01/2022 00:00,email,,28.0,0.0
T12597,C101307,2022-02-22 00:00:00,email,??,224.0,1.0
T14285,C100393,05/01/2021 00:00,whatsapp,,281.0,1.0
T16972,C101233,2021-01-20 00:00:00,whatsapp,,111.0,
T12111,C100624,2022-08-27 00:00:00,whatsapp,,133.0,
T19463,C100907,08/03/2021 00:00,email,general,88.0,
T32351,C100609,03/01/2021 00:00,email,billing,200.0,1.0
T73803,C100977,2025-01-08 00:00:00,email,technical,273.0,0.0
T13918,C100626,04/07/2023 00:00,chat,general,203.0,
T58608,C101401,2021-01-28 00:00:00,chat,general,65.0,0.0
T17401,C101215,30/08/2022 00:00,email,,114.0,0.0
T64234,C100256,2022-03-01 00:00:00,chat,technical,81.0,0.0
T14948,C100371,29/10/2022 00:00,chat,technical,,
T87921,C100854,30/04/2021 00:00,chat,technical,187.0,1.0
T90924,C100753,2022-01-31 00:00:00,whatsapp,,255.0,1.0
T67819,C101201,28/07/2023 00:00,,,2.0,1.0
T12046,C100486,2024-04-03 00:00:00,email,billing,115.0,0.0
T65042,C101387,2023-04-23 00:00:00,phone,,276.0,0.0
T39715,C100142,2022-07-05 00:00:00,phone,,222.0,0.0
T21798,C100159,03/11/2022 00:00,chat,billing,200.0,1.0
T74693,C100147,05/09/2022 00:00,whatsapp,general,55.0,1.0
T24109,C101131,2024-06-10 00:00:00,phone,,169.0,
T41412,C100652,2022-01-15 00:00:00,chat,billing,117.0,
T14226,C100982,2021-12-01 00:00:00,chat,billing,146.0,0.0
T15017,C100250,07/12/2022 00:00,email,general,45.0,1.0
T39240,C101007,26/08/2024 00:00,phone,,11.0,0.0
T42332,C100641,25/10/2022 00:00,phone,general,200.0,0.0
T84743,C100208,2023-01-14 00:00:00,phone,technical,289.0,0.0
T81087,C101040,2024-11-05 00:00:00,,,120.0,1.0
T48010,C100291,07/06/2023 00:00,,technical,199.0,0.0
T11593,C101023,16/03/2022 00:00,chat,general,255.0,
T19405,C100221,24/10/2023 00:00,chat,technical,232.0,
T24889,C100040,2021-11-11 00:00:00,,general,169.0,0.0
T26175,C101127,2022-02-11 00:00:00,chat,??,91.0,1.0
T76538,C100851,2021-05-08 00:00:00,phone,technical,190.0,
T41802,C100746,2022-07-25 00:00:00,email,,105.0,0.0
T93401,C100816,03/05/2022 00:00,,billing,28.0,0.0
T80953,C101425,2023-07-03 00:00:00,phone,general,168.0,0.0
T96527,C100106,21/03/2023 00:00,email,general,279.0,0.0
T23124,C100450,25/07/2024 00:00,whatsapp,,28.0,0.0
T11893,C100769,2023-06-11 00:00:00,chat,technical,134.0,1.0
T65684,C101086,06/08/2024 00:00,phone,billing,175.0,
T67367,C101284,2024-06-15 00:00:00,whatsapp,technical,27.0,
T95671,C101473,10/01/2022 00:00,,technical,140.0,0.0
T66558,C100761,2024-11-18 00:00:00,,billing,7.0,0.0
T44721,C100781,10/08/2023 00:00,email,billing,8.0,1.0
T90015,C100487,13/12/2023 00:00,chat,general,9.0,1.0
T45086,C100691,2023-03-02 00:00:00,whatsapp,??,7.0,1.0
T37886,C100847,2025-01-31 00:00:00,,billing,142.0,
T78920,C100759,05/01/2024 00:00,,technical,53.0,0.0
T52419,C101242,2023-02-19 00:00:00,whatsapp,,92.0,1.0
T72852,C101196,2023-05-31 00:00:00,email,billing,90.0,0.0
T11348,C100885,2022-12-11 00:00:00,whatsapp,general,74.0,0.0
T11740,C101497,2021-01-22 00:00:00,whatsapp,,263.0,1.0
T79973,C100697,05/10/2024 00:00,whatsapp,,256.0,
T43712,C101044,2024-09-23 00:00:00,chat,general,44.0,0.0
T89007,C100187,2021-08-30 00:00:00,phone,,126.0,1.0
T37800,C100814,22/03/2022 00:00,phone,??,245.0,0.0
T19099,C100213,15/04/2022 00:00,chat,,142.0,
T42143,C100697,2024-01-26 00:00:00,chat,general,274.0,
T64640,C101116,2022-04-14 00:00:00,email,,294.0,1.0
T36067,C100101,2022-01-16 00:00:00,email,billing,29.0,
T44226,C101444,16/10/2021 00:00,phone,technical,262.0,
T87456,C101045,2024-11-07 00:00:00,,general,128.0,0.0
T36908,C100359,2022-05-04 00:00:00,email,technical,78.0,
T25066,C100083,18/06/2024 00:00,chat,general,41.0,
T15789,C101447,2023-06-12 00:00:00,whatsapp,billing,189.0,0.0
T80058,C100019,2023-10-18 00:00:00,phone,billing,96.0,1.0
T49360,C100968,2023-04-08 00:00:00,email,,251.0,
T20640,C100710,18/10/2022 00:00,email,billing,46.0,
T50889,C101027,31/08/2022 00:00,email,technical,144.0,0.0
T88974,C100573,2022-03-22 00:00:00,,technical,299.0,1.0
T84703,C100716,31/10/2022 00:00,chat,,187.0,
T10879,C100075,13/01/2024 00:00,chat,??,106.0,
T33633,C100665,2024-05-30 00:00:00,chat,general,137.0,
T31811,C100495,12/02/2022 00:00,chat,general,114.0,
T75853,C101070,2021-04-10 00:00:00,,??,265.0,0.0
T36952,C100750,2023-06-19 00:00:00,phone,??,67.0,
T59442,C101453,18/06/2024 00:00,whatsapp,,201.0,0.0
T89858,C100776,2023-09-20 00:00:00,whatsapp,,184.0,0.0
T95301,C101114,2021-01-24 00:00:00,phone,billing,159.0,1.0
T84869,C101455,2022-12-10 00:00:00,whatsapp,??,201.0,
T35975,C100525,11/12/2021 00:00,email,general,188.0,0.0
T64545,C101315,2023-06-16 00:00:00,phone,??,,
T14582,C100229,2023-07-04 00:00:00,phone,,263.0,1.0
T83972,C100897,2021-09-11 00:00:00,phone,technical,295.0,
T55372,C101402,2022-11-18 00:00:00,whatsapp,billing,188.0,
T23979,C100259,2022-02-16 00:00:00,chat,,156.0,
T37488,C101391,2022-03-14 00:00:00,phone,billing,95.0,1.0
T54617,C100084,2021-09-13 00:00:00,phone,billing,157.0,
T95581,C100086,2021-04-14 00:00:00,email,technical,92.0,0.0
T98565,C100501,21/06/2023 00:00,whatsapp,technical,211.0,0.0
T85324,C100000,2023-06-30 00:00:00,phone,??,164.0,0.0
T53691,C101001,17/03/2021 00:00,whatsapp,general,140.0,0.0
T29140,C100474,10/11/2021 00:00,,technical,73.0,1.0
T79075,C100831,2022-05-14 00:00:00,,billing,272.0,0.0
T69084,C100579,2021-12-10 00:00:00,phone,,283.0,0.0
T74618,C100101,08/02/2021 00:00,whatsapp,technical,,1.0
T11049,C100787,18/04/2023 00:00,phone,billing,11.0,0.0
T40307,C101413,24/11/2021 00:00,phone,technical,,
T17594,C101312,2024-09-02 00:00:00,chat,,111.0,1.0
T59958,C100511,2024-04-02 00:00:00,chat,,,
T36726,C100096,2024-05-01 00:00:00,chat,general,180.0,1.0
T20973,C101441,2021-06-28 00:00:00,phone,??,208.0,0.0
T50018,C100262,2023-02-03 00:00:00,phone,billing,280.0,0.0
T11509,C101159,22/11/2022 00:00,email,general,45.0,0.0
T87111,C101443,19/11/2022 00:00,,??,205.0,0.0
T15613,C100829,04/06/2021 00:00,chat,,55.0,
T38137,C100074,2024-02-21 00:00:00,whatsapp,,112.0,
T31907,C100603,2023-07-10 00:00:00,email,technical,278.0,1.0
T56392,C101364,2023-10-24 00:00:00,email,??,,1.0
T27540,C100255,2022-10-08 00:00:00,phone,??,229.0,
T70065,C100899,2021-09-29 00:00:00,whatsapp,billing,,
T22073,C101323,2022-09-11 00:00:00,chat,general,100.0,0.0
T49875,C101240,17/01/2021 00:00,email,??,70.0,0.0
T17514,C100871,2021-04-09 00:00:00,phone,??,36.0,1.0
T83841,C101471,2023-08-10 00:00:00,,billing,251.0,0.0
T72203,C100652,22/08/2023 00:00,phone,??,108.0,1.0
T92372,C100784,13/02/2022 00:00,,,28.0,1.0
T74537,C100764,26/06/2024 00:00,chat,,298.0,1.0
T94940,C100993,14/10/2022 00:00,phone,??,209.0,0.0
T61052,C100916,01/09/2024 00:00,email,technical,101.0,
T54795,C100069,11/09/2021 00:00,,,253.0,1.0
T77972,C100027,14/03/2024 00:00,email,,258.0,1.0
T21581,C100775,2024-07-10 00:00:00,phone,general,75.0,
T15137,C100926,2024-10-21 00:00:00,,billing,19.0,0.0
T32827,C101353,26/09/2022 00:00,,billing,170.0,
T90180,C100387,2024-10-07 00:00:00,chat,??,189.0,0.0
T94401,C100694,2024-05-12 00:00:00,,technical,94.0,1.0
T96251,C100003,2022-07-12 00:00:00,,,62.0,
T81634,C100473,2021-10-08 00:00:00,whatsapp,billing,296.0,1.0
T24172,C100698,26/08/2024 00:00,,general,273.0,0.0
T23293,C100102,07/11/2023 00:00,phone,,155.0,1.0
T52579,C100460,21/02/2021 00:00,whatsapp,technical,273.0,0.0
T37707,C101076,2021-05-15 00:00:00,,??,16.0,0.0
T53851,C100610,24/11/2023 00:00,whatsapp,billing,195.0,0.0
T39466,C100640,2022-12-06 00:00:00,chat,billing,194.0,
T90192,C100579,2022-03-27 00:00:00,whatsapp,??,161.0,
T99534,C100870,2023-05-21 00:00:00,chat,??,13.0,1.0
T33316,C100590,30/12/2023 00:00,whatsapp,??,43.0,
T45964,C100187,2022-04-29 00:00:00,phone,general,86.0,1.0
T98707,C100218,30/10/2022 00:00,phone,technical,225.0,0.0
T34262,C101165,2022-01-20 00:00:00,phone,technical,,0.0
T95971,C101288,2021-08-02 00:00:00,chat,,214.0,0.0
T80433,C101378,2023-11-30 00:00:00,chat,billing,126.0,1.0
T71834,C100186,11/08/2023 00:00,,??,260.0,1.0
T95111,C101248,2023-03-23 00:00:00,whatsapp,general,212.0,1.0
T63471,C100873,2021-04-30 00:00:00,,general,242.0,1.0
T88281,C101378,2023-09-09 00:00:00,chat,??,74.0,
T92089,C101039,26/08/2023 00:00,phone,general,91.0,0.0
T96924,C101103,25/10/2024 00:00,whatsapp,billing,131.0,1.0
T73630,C100598,2021-03-13 00:00:00,email,technical,154.0,1.0
T75669,C100076,03/07/2021 00:00,,billing,51.0,0.0
T14241,C101140,26/08/2023 00:00,,billing,175.0,0.0
T96413,C100876,17/01/2021 00:00,phone,technical,,1.0
T55931,C101474,28/09/2023 00:00,,??,105.0,
T48698,C100195,2025-01-17 00:00:00,email,general,,
T81411,C101460,2024-02-02 00:00:00,whatsapp,technical,168.0,
T17619,C100213,2024-03-09 00:00:00,phone,general,132.0,
T67648,C100921,2022-02-09 00:00:00,chat,??,249.0,
T98780,C100448,2022-09-09 00:00:00,whatsapp,general,103.0,1.0
T76275,C101116,2023-02-09 00:00:00,whatsapp,technical,,0.0
T77653,C100099,2024-08-05 00:00:00,email,??,,
T28547,C100612,2024-06-24 00:00:00,phone,billing,174.0,0.0
T93603,C101323,2024-07-16 00:00:00,chat,billing,215.0,
T49860,C100517,29/09/2024 00:00,,,156.0,0.0
T44741,C101318,31/12/2024 00:00,whatsapp,billing,19.0,1.0
T40561,C100057,28/04/2021 00:00,phone,billing,106.0,0.0
T19450,C100623,15/05/2021 00:00,email,billing,50.0,1.0
T78742,C101144,2023-11-08 00:00:00,chat,billing,134.0,1.0
T38804,C100147,2022-09-25 00:00:00,phone,general,17.0,0.0
T23540,C101188,13/09/2023 00:00,email,,217.0,0.0
T36592,C101111,10/06/2021 00:00,whatsapp,billing,10.0,
T98237,C100162,2024-09-19 00:00:00,whatsapp,,23.0,0.0
T72561,C100334,05/03/2024 00:00,whatsapp,general,233.0,
T99799,C100627,2025-01-01 00:00:00,whatsapp,technical,57.0,1.0
T20386,C100223,22/11/2023 00:00,phone,??,178.0,
T33941,C101123,2021-07-07 00:00:00,chat,??,151.0,0.0
T60199,C101470,14/07/2023 00:00,,??,219.0,0.0
T78466,C100680,2023-07-25 00:00:00,email,general,132.0,0.0
T66149,C100593,17/10/2022 00:00,email,??,63.0,0.0
T22170,C101206,2021-02-21 00:00:00,phone,billing,38.0,1.0
T93662,C100693,2024-03-15 00:00:00,email,,106.0,
T14633,C100324,10/06/2021 00:00,whatsapp,??,172.0,1.0
T46597,C100055,2021-12-16 00:00:00,phone,??,240.0,
T75903,C101366,2021-11-03 00:00:00,whatsapp,,166.0,
T21730,C100562,2021-02-09 00:00:00,,technical,2.0,
T37221,C100240,2024-04-13 00:00:00,,billing,171.0,
T10521,C100824,30/08/2023 00:00,,general,,
T88341,C100905,2021-11-01 00:00:00,whatsapp,technical,249.0,0.0
T53545,C101446,19/07/2023 00:00,whatsapp,,1.0,1.0
T54894,C100110,2024-03-03 00:00:00,chat,general,122.0,0.0
T78550,C100523,2021-03-01 00:00:00,whatsapp,technical,94.0,1.0
T66456,C100877,2023-11-16 00:00:00,chat,billing,22.0,1.0
T62531,C100790,08/03/2023 00:00,whatsapp,??,100.0,
T15882,C101340,08/01/2023 00:00,phone,billing,75.0,0.0
T70335,C100529,25/01/2023 00:00,email,,278.0,1.0
T39012,C101341,2021-01-13 00:00:00,phone,??,204.0,0.0
T36573,C100836,2021-03-07 00:00:00,whatsapp,general,134.0,
T72602,C100312,2024-07-06 00:00:00,,technical,7.0,
T87461,C100993,30/04/2021 00:00,chat,billing,187.0,0.0
T25792,C100312,26/02/2024 00:00,chat,general,220.0,1.0
T81456,C100658,02/09/2021 00:00,whatsapp,technical,,1.0
T50892,C100289,2022-10-12 00:00:00,whatsapp,general,279.0,
T31181,C100142,2023-09-13 00:00:00,,billing,212.0,
