customer_id,date_count,call_minutes_mean,call_minutes_std,call_minutes_sum,call_minutes_max,data_usage_gb_mean,data_usage_gb_std,data_usage_gb_sum,data_usage_gb_max,sms_count_mean,sms_count_std,sms_count_sum,sms_count_max,amount_paid_mean,amount_paid_std,amount_paid_sum,amount_paid_max,usage_trend,spend_trend,usage_volatility,spend_volatility,recent_avg_spend,historical_avg_spend,spend_change_pct
C100106,17,306.42,106.44,5209.09,551.26,5.32,2.7,90.42,9.76,50.47,22.38,858,94,62.21,28.49,1057.6,99.28,0.028020079516418397,-2.8077670733141513,2.6959970006100917,28.489540713205553,61.57444653207375,62.34808413207094,-0.012408362033361008
C100107,25,282.64,74.49,7065.94,432.8,5.34,1.73,133.4,8.64,40.12,17.49,1003,70,65.25,34.71,1631.16,112.71,-0.031698052535835304,0.2539839903168465,1.7264358166985405,34.70746692481255,72.45280293594608,64.26379004991394,0.12742810344163807
C100108,23,337.85,76.44,7770.65,450.64,4.35,1.38,99.99,6.81,42.39,18.73,975,72,79.3,30.46,1823.96,116.68,-0.024971225355679798,-0.13713630615502373,1.3831710134609736,30.463251474942776,70.63610936317663,80.60254561947025,-0.12364915003237986
C100109,19,244.69,69.04,4649.11,380.97,5.35,2.25,101.6,9.84,50.05,19.36,951,92,64.55,25.99,1226.54,99.25,0.025913032631536104,1.5696083086780914,2.2493351306997855,25.985103244346174,67.18372863980454,64.06154611472985,0.0487372334018145
C100110,22,285.39,92.04,6278.67,419.72,4.61,1.81,101.36,7.94,49.36,20.25,1086,81,61.26,38.76,1347.77,117.94,0.048873939502022894,1.6298954257128417,1.808739903116126,38.76247564967341,31.12718026739188,66.02039521090988,-0.5285217519835733
C100111,21,275.23,98.65,5779.86,572.1,4.6,2.12,96.51,8.11,47.81,20.67,1004,80,55.66,35.75,1168.88,107.58,0.07592058381841398,-0.7682300215951126,2.1156870113038035,35.750368478682624,61.81667662921232,54.6350691298417,0.1314468456570144
C100112,12,316.68,98.14,3800.19,490.5,6.06,1.87,72.74,9.87,38.67,20.51,464,75,68.32,38.81,819.87,119.98,-0.035765939285562785,-5.459609824367823,1.8739561845676989,38.81440278904845,42.02650269321432,77.08767467012166,-0.4548220208605756
C100113,28,319.65,99.37,8950.27,582.42,5.13,1.84,143.52,8.19,44.79,21.27,1254,81,50.33,25.94,1409.18,107.71,-0.02905166194198031,0.07632912930694828,1.8413792408166012,25.943245010238456,55.9555321799852,49.652635755435625,0.12693981555369044
C100114,30,303.42,98.72,9102.46,545.49,5.87,1.61,176.09,8.77,55.3,19.97,1659,102,57.25,35.53,1717.62,113.72,0.05536944648263776,-0.04246166251839501,1.6123345239908409,35.52781512356692,54.27885034164718,57.58462751665582,-0.057407285895050335
C100115,23,293.79,98.75,6757.21,496.97,4.34,1.35,99.93,6.27,44.35,20.9,1020,89,57.99,37.06,1333.81,108.88,0.005099620719878187,-0.6955533952847255,1.3511476448757658,37.061051925175406,60.94665511113222,57.54840246227512,0.05905033855778654
C100116,15,306.27,94.15,4594.04,441.16,4.74,1.95,71.11,8.03,49.33,24.48,740,105,44.71,22.47,670.65,84.11,0.11949291507411373,-2.629922942711998,1.948969922641588,22.468966177043956,26.568348984483872,49.2457003962892,-0.4604940376381393
C100117,9,253.83,93.05,2284.48,384.22,4.04,1.45,36.32,7.2,49.0,22.54,441,77,52.43,28.84,471.89,90.16,-0.21537555470505376,1.5827159550535042,1.4541976706434925,28.84122226984615,47.47680359044616,54.90942135036946,-0.13536142937105078
C100118,23,292.88,120.09,6736.18,536.67,5.04,1.98,115.82,8.95,52.39,20.22,1205,88,55.53,30.81,1277.27,104.97,0.06567109874071438,0.2807304768926754,1.9836254143228294,30.811823965970678,57.2830673368654,55.27125327942116,0.036398922370614824
C100119,11,231.97,105.48,2551.64,384.42,4.55,2.29,50.03,8.26,43.91,23.48,483,91,59.3,31.18,652.35,115.55,-0.11989042040664538,4.365356490037069,2.2909823497389437,31.18021206138363,58.56403813719893,59.58176327400019,-0.0170811516960487
C100120,3,240.76,79.67,722.28,330.1,7.01,0.89,21.03,7.93,37.33,20.31,112,51,86.52,26.97,259.56,115.44,-0.8916116663539333,26.68839778358402,0.8929242927365595,26.968121069573073,86.51863244605158,0.0,0.0
C100121,31,322.36,89.57,9993.06,522.71,5.38,2.2,166.87,10.29,53.35,20.46,1654,99,51.21,35.03,1587.38,112.88,0.02328536676844664,-0.8274369879313429,2.199528807240244,35.03378172656545,26.425819469459878,53.86096698060768,-0.509369754186286
C100122,28,302.55,70.82,8471.26,427.21,4.78,1.81,133.71,8.2,48.5,16.33,1358,76,56.66,35.51,1586.5,111.03,0.06281259969585368,-0.378459804473841,1.8097698823805088,35.50661896216626,57.53939073940461,56.55516575030633,0.01740291936272769
C100123,9,327.02,66.03,2943.2,409.69,4.74,1.23,42.65,6.34,46.78,22.13,421,95,53.57,32.28,482.17,98.08,-0.04393475285676131,4.286102332425089,1.2294107232457943,32.28420491204067,59.37305040719347,50.67534077502568,0.1716359376995897
C100124,15,310.31,109.42,4654.58,532.54,5.4,1.92,80.97,8.46,49.47,18.39,742,71,57.17,36.88,857.5,116.66,-0.0006598835531176041,3.2515378759671525,1.9182736266329388,36.88210911578141,79.62581219008574,51.55197500275412,0.5445734559312577
C100125,32,271.43,102.04,8685.89,481.32,5.29,1.92,169.16,9.74,48.06,21.94,1538,87,59.13,35.29,1892.31,110.93,-0.05643616219114764,-0.7931726749295189,1.9193757481505527,35.289702768703535,28.245501839439594,62.33017979881786,-0.5468406808610667
C100126,8,248.67,93.68,1989.35,374.01,5.29,2.01,42.29,7.83,51.5,16.84,412,83,66.04,33.16,528.32,118.71,0.5135932552826081,-6.815432589558469,2.012722740369994,33.164658724455975,43.43487179834491,79.60387405034537,-0.45436233705316176
C100127,11,266.26,92.16,2928.83,399.0,5.02,2.98,55.23,10.32,47.27,22.39,520,80,36.99,26.29,406.91,85.15,0.042151618667712096,-3.2245878773800714,2.9764206501258372,26.293175924000668,16.611565192876096,44.634253535860246,-0.627829214629299
C100128,7,294.99,57.07,2064.92,395.97,4.78,2.3,33.44,8.54,47.71,23.98,334,78,64.81,33.89,453.67,106.41,0.7572825066413664,-2.4376460784605185,2.2997689600611397,33.89444396544801,49.3161092862442,76.43000498522636,-0.3547545980694778
C100129,17,282.26,96.79,4798.41,460.31,5.55,2.03,94.41,8.67,53.53,21.2,910,103,51.0,30.89,867.02,117.49,0.15082857512389353,0.4012401666994102,2.025389475498188,30.889414307315644,34.48002374592691,54.54115040281719,-0.3678163461666564
C100130,25,286.43,92.64,7160.82,441.79,4.7,2.43,117.53,9.42,47.28,15.42,1182,80,60.07,36.1,1501.64,117.68,0.059694764093365736,0.0016251796309378734,2.4329724629403526,36.103123210956014,64.28415635190156,59.490477844651814,0.08057892087818716
C100131,6,242.14,107.0,1452.86,341.71,3.38,2.4,20.26,6.52,48.0,10.88,288,61,76.2,33.27,457.19,113.88,-0.3912047288683684,2.2676713376588795,2.3971893893773464,33.26705731072515,88.20274178945614,64.1933004463388,0.3740178675372455
C100132,11,311.25,104.18,3423.72,478.66,5.73,2.61,63.02,9.84,54.82,11.81,603,72,52.76,33.15,580.39,100.33,0.030105644592043332,1.8928309129384886,2.614379358734994,33.15187236915526,63.14183394441764,48.87085211226969,0.2920141805459748
C100133,10,313.74,103.54,3137.35,510.25,5.94,1.58,59.4,8.49,51.6,20.39,516,77,51.66,39.02,516.62,119.75,0.03799890808206014,-2.6990011031584515,1.57644923826108,39.022190410141505,35.33900965234904,58.65701933261291,-0.3975314454360488
C100134,13,360.82,101.19,4690.67,542.54,4.34,1.29,56.39,6.91,59.0,17.64,767,88,61.48,32.72,799.19,105.26,-0.05906518077281322,-2.7282835084682575,1.2884576209974572,32.723992969894816,64.61988108597326,60.5332346699459,0.06751078871482048
C100135,21,307.44,82.9,6456.28,492.4,4.77,1.8,100.11,7.76,58.71,23.39,1233,99,59.89,38.08,1257.7,118.28,-0.04574052931667745,-0.7836037722913278,1.7955311279545954,38.08111237331516,46.97528265721966,62.04308991813736,-0.2428603617388962
C100136,12,329.05,93.31,3948.63,523.15,4.3,1.85,51.65,9.17,52.75,17.17,633,90,74.74,35.1,896.88,113.55,0.17933171386862704,1.9110726172628056,1.854791147074887,35.100216225418,96.77812277349409,67.39433684108867,0.43599784951798565
C100137,9,309.23,88.23,2783.09,436.89,4.75,1.65,42.73,7.72,44.89,19.97,404,87,62.22,36.43,559.95,116.79,-0.2183165946475621,-9.390371685095886,1.6540251073749714,36.43375596655731,25.997865192149476,80.32611457614848,-0.6763460385289305
C100138,9,247.38,69.08,2226.46,347.19,5.22,1.92,47.02,7.95,36.56,14.47,329,64,48.83,45.66,439.5,111.68,-0.36565939731596636,-4.513256665364864,1.9235828708325968,45.657312211866945,16.727958251922278,64.88542942084108,-0.7421923781466215
C100139,29,299.84,84.11,8695.37,451.07,4.69,1.31,135.9,8.06,46.83,23.1,1358,94,59.15,32.16,1715.38,113.63,-0.010972769031811283,-0.4598882055275614,1.3123382285221372,32.16022669294711,52.223405823593225,59.95035379090312,-0.1288891137199992
C100140,24,304.31,100.33,7303.36,476.93,4.68,1.7,112.44,7.54,49.88,13.01,1197,73,61.43,36.09,1474.31,109.85,0.07447734649872784,0.5434645265116581,1.6986565116373469,36.089944072895,61.62938279766686,61.40118636617973,0.0037164824491537816
C100141,28,310.15,93.99,8684.18,483.56,4.99,1.95,139.78,7.76,52.29,20.76,1464,86,61.66,31.76,1726.46,118.31,-0.07312775330317911,-0.4134518591016613,1.954882726492503,31.761314414966673,60.116794987777894,61.84445130108704,-0.02793551041302197
C100142,24,287.38,93.52,6897.07,508.6,4.97,1.87,119.37,7.8,46.58,25.3,1118,94,65.18,42.3,1564.25,119.69,0.01314637639332884,0.11677585457594669,1.8744915167335934,42.30426114003508,42.71093571037065,68.38636774906001,-0.37544664066534345
C100143,18,287.85,86.12,5181.34,426.22,4.52,1.56,81.32,7.08,49.11,18.81,884,81,60.83,36.43,1094.85,118.64,-0.008499781830711123,2.0782139413350165,1.5593107561749429,36.43421737304122,87.2081738682682,55.548620749628995,0.5699431001417017
C100144,9,330.01,65.36,2970.05,402.89,5.57,1.44,50.14,7.39,50.67,21.02,456,88,76.24,39.83,686.18,118.19,0.417006971848549,9.56847245719111,1.435446352194778,39.831785085336264,109.82534141459865,59.45039526081598,0.8473441754723711
C100145,25,317.75,86.23,7943.86,505.63,5.01,2.01,125.27,11.64,51.8,23.18,1295,92,59.54,36.14,1488.55,115.22,-0.03455665228536106,0.595238457112273,2.008543689958035,36.141745369927726,71.88176212169469,57.85922770426037,0.24235605924622108
C100146,9,349.26,118.57,3143.32,607.13,4.07,1.57,36.65,6.32,46.33,27.01,417,92,84.11,27.19,756.95,115.32,0.25810570095866253,0.09573541353677661,1.5677626367382405,27.191837231662173,85.75893657209126,83.27871730086854,0.02978215024929131
C100147,3,304.73,56.08,914.2,369.33,5.2,1.9,15.6,6.93,73.33,7.51,220,82,26.84,21.27,80.53,47.22,-0.7151763018079629,-9.348034284544898,1.901088603934244,21.27151586170744,26.84327860450055,0.0,0.0
C100148,26,305.98,103.83,7955.49,559.04,4.88,1.82,126.83,8.17,46.96,20.95,1221,93,58.82,40.54,1529.26,111.68,-0.014410729630613246,1.4081915517613806,1.823825951989021,40.54067009851544,55.46007700111438,59.25553788215542,-0.06405242474702155
C100149,16,232.13,81.84,3714.02,375.9,4.63,2.05,74.02,9.2,50.06,20.88,801,98,56.67,33.92,906.7,108.89,0.003566952109656768,-3.7526924922710827,2.049680462680515,33.91638698325778,29.415244224469088,62.957802955138575,-0.5327784191352847
C100150,15,293.02,90.16,4395.32,466.07,5.39,2.07,80.78,8.36,58.27,17.04,874,92,53.38,38.04,800.72,116.77,0.12321158724223044,-1.4511239559001383,2.0735684621485952,38.0416427865371,38.698997822718454,57.05169872835116,-0.32168544170819846
C100151,21,326.11,80.9,6848.34,447.67,5.28,1.86,110.96,9.78,45.76,19.01,961,79,42.92,26.17,901.34,112.62,0.05167242442003318,-0.28075077973747825,1.8623276472790309,26.172488091638918,33.27858074088753,44.52804994112547,-0.252637814032096
C100152,12,248.72,95.54,2984.65,386.36,5.84,2.31,70.14,9.49,45.42,14.38,545,63,59.0,34.42,707.94,118.04,-0.12888233024848506,1.8219072303240156,2.314795118848812,34.418939113483034,74.77066051902578,53.73669757560586,0.3914264160693126
C100153,22,293.79,113.18,6463.47,484.71,4.74,1.92,104.2,8.08,49.77,26.77,1095,99,58.65,34.95,1290.27,109.72,0.0020069328846119006,1.7453152193830213,1.9162893421391751,34.94555285398728,80.86982182840954,55.14018378983634,0.46662227562824676
C100154,25,275.43,86.21,6885.81,490.81,4.54,1.67,113.38,7.4,50.16,19.87,1254,85,57.01,35.05,1425.16,119.02,0.0007265556664378147,-0.6728622988210848,1.6670504304276108,35.054128737433125,65.80574888149337,55.8066596905169,0.17917376252991526
C100155,4,263.47,145.74,1053.88,392.88,3.94,1.76,15.77,5.71,64.0,7.07,256,69,46.24,22.46,184.95,76.12,0.3312672335237833,7.133826519173457,1.7581436549275957,22.45618085868541,46.317813434405686,46.00127893719208,0.006880993409895918
C100156,3,179.81,94.21,539.42,242.71,5.66,1.62,16.98,6.98,53.67,11.5,161,65,39.29,25.04,117.88,68.16,-1.1481687901000246,20.96702670600894,1.6193093129738247,25.037952835284464,39.29381295023047,0.0,0.0
C100157,7,283.64,84.98,1985.46,419.3,5.26,2.41,36.83,8.7,56.71,16.45,397,84,38.2,35.65,267.37,109.35,0.5389895258514776,-1.0829604802002863,2.411081387086078,35.65015335551923,26.418840725913878,47.02901511242503,-0.4382438019856801
C100158,27,302.58,107.65,8169.77,499.75,5.26,2.69,141.93,10.64,51.22,19.36,1383,84,54.72,31.45,1477.53,101.43,-0.04612611848733355,1.4746385076595774,2.6914798070581134,31.45135281626249,79.83023919787287,51.584877606052345,0.5475511991620303
C100159,26,298.27,96.29,7754.97,524.63,4.67,1.85,121.55,8.7,55.62,18.22,1446,91,47.75,34.2,1241.51,119.27,0.08975026480359928,0.538698096040486,1.8504762537724329,34.19585930728737,19.255366297859826,51.467322702586245,-0.6258720040844045
C100160,10,273.31,85.93,2733.14,409.72,4.29,1.84,42.9,6.74,54.3,23.03,543,86,58.76,41.61,587.61,119.2,0.09232979823570901,-0.5224936243308235,1.8384476826996305,41.610750561286906,46.83722073095603,63.87132923515954,-0.2666941287770581
C100161,27,333.48,76.39,9004.07,470.11,5.03,2.19,135.72,9.77,54.59,21.15,1474,109,66.11,40.97,1785.06,119.59,-0.03845733524610548,-0.05984640815413791,2.186531972518119,40.97023521525125,79.10227066417819,64.48966686227281,0.22658829720911333
C100162,18,306.02,81.71,5508.32,456.92,5.1,2.06,91.81,9.42,44.22,18.88,796,87,65.59,30.61,1180.59,115.83,0.023086749501506073,-0.6740512192067698,2.0626352405294046,30.61084821373997,45.7428673807394,69.55740689579739,-0.3423724456941601
C100163,30,301.31,81.11,9039.27,432.8,4.78,2.09,143.38,9.34,49.83,14.01,1495,88,55.03,33.51,1650.87,118.49,0.039889461762893166,-0.7837971905917402,2.0916228879475933,33.509372328661506,21.984250088609297,58.70070673058025,-0.625485768178042
C100164,16,302.22,112.28,4835.55,545.87,5.63,1.74,90.08,8.66,47.06,22.68,753,100,66.28,33.97,1060.54,114.93,-0.025631684810432372,-3.137755394198561,1.7376178559734161,33.974439794012746,29.8507297220365,74.69161466795691,-0.6003469752965105
C100165,7,347.83,83.14,2434.78,448.55,5.18,2.46,36.27,7.67,56.86,19.52,398,83,48.89,39.51,342.23,119.85,0.5988016840768335,-6.660759093908567,2.4637232679640944,39.506678000133974,44.42215387089607,52.24101534889806,-0.14966901821840103
C100166,24,309.59,91.02,7430.25,495.99,5.27,2.07,126.54,10.42,47.17,23.2,1132,83,64.59,36.54,1550.21,119.98,-0.055588133507552005,0.6650920205865319,2.068805806376362,36.53934110914012,86.84758129145327,61.41251595132291,0.4141674534274223
C100167,4,355.65,106.27,1422.59,457.07,5.08,1.29,20.31,6.68,44.25,8.42,177,54,54.09,37.11,216.37,88.75,0.9524932250714271,-5.834708548506969,1.2891754453873936,37.11040112740236,60.82245000889511,33.90485858344421,0.7939154607946013
C100168,17,282.92,100.6,4809.62,493.92,5.51,1.05,93.63,6.97,52.65,16.96,895,76,54.05,31.67,918.92,119.69,0.019532990118515513,0.8568376619339758,1.0538224699434038,31.672130471488348,62.27516509655621,52.29278231947744,0.19089408393097954
C100169,22,311.69,136.85,6857.26,572.61,4.96,1.92,109.07,7.98,48.91,19.49,1076,78,49.64,36.67,1091.97,111.62,0.0769268373764925,-0.16753368544561376,1.922143626053113,36.665482608168595,16.09120714828837,54.93155903939707,-0.7070680783564197
C100170,28,323.47,92.38,9057.23,493.24,5.38,2.11,150.6,9.32,51.32,20.38,1437,90,68.56,41.34,1919.59,118.73,0.07655475099236948,-1.2932272452844904,2.1131883757581313,41.34044720612933,50.78183286570917,70.68964907711369,-0.2816227902006918
C100171,18,298.89,96.81,5380.06,468.34,4.34,1.25,78.09,7.09,51.11,23.85,920,79,71.77,31.53,1291.83,117.48,0.04232306419461539,0.4834179938653349,1.2534089498815137,31.53012859473028,66.26141162654606,72.86974648228826,-0.09068694725524293
C100172,22,307.59,104.22,6766.87,541.14,5.2,2.17,114.43,8.96,53.36,14.61,1174,82,59.72,36.94,1313.85,114.53,0.05245749058108994,0.843318945241021,2.1747350660373588,36.941100137247304,87.22966888136999,55.37678302154104,0.5752028940980282
C100173,20,282.44,88.86,5648.9,443.4,5.47,2.0,109.5,10.3,49.9,17.94,998,82,56.78,34.76,1135.68,115.72,0.003293994622921034,1.7411300720979033,1.9988691405955097,34.76466075409372,70.13670544269442,54.427735358079765,0.2886206817400252
C100174,15,292.15,101.6,4382.31,429.02,4.23,1.6,63.41,7.14,34.67,19.53,520,81,55.81,36.46,837.1,101.7,0.006751658670681443,1.4181429811835404,1.602859906988498,36.4560099371582,62.62553682269718,54.10202432649107,0.1575451677144097
C100175,7,332.94,129.18,2330.61,592.05,4.4,2.15,30.83,6.62,61.43,17.01,430,88,53.98,41.69,377.87,116.85,0.04470340032727063,7.989653745312878,2.1463991306236174,41.69025585943331,70.18535489230693,41.82803266523845,0.677950178867367
C100176,28,287.89,97.53,8060.83,505.84,5.1,2.06,142.91,9.91,52.46,17.47,1469,89,50.91,34.22,1425.59,108.09,0.014933323954702466,0.32884774660502275,2.0615043924745797,34.22232997280976,53.88750617989823,50.55702090991371,0.0658758212023416
C100177,24,283.24,65.28,6797.8,373.27,4.68,1.81,112.23,7.96,49.96,18.63,1199,90,63.53,34.87,1524.69,119.18,0.0033569848518201512,-0.8700878228647001,1.812924962624567,34.86872660498765,61.80712233420483,63.77477187107281,-0.030853101926350827
C100178,21,299.75,89.87,6294.81,399.51,5.38,2.51,113.04,9.85,48.48,24.29,1018,109,54.66,38.4,1147.85,110.99,-0.041780425294332735,0.02710586735080921,2.50671549792667,38.396212145434404,45.01658974088934,56.26657592798205,-0.19994083523923767
C100179,10,335.15,136.17,3351.5,521.33,4.97,1.72,49.68,8.12,55.8,18.56,558,81,75.42,26.96,754.16,109.38,-0.029999300059995036,3.202628886492624,1.7186607367361444,26.96263415602578,99.86450146839552,64.93859744163028,0.5378296637551836
C100180,13,348.08,97.74,4525.09,514.48,4.6,1.55,59.8,8.25,43.23,17.23,562,69,78.92,20.02,1025.99,117.37,-0.10678610567902379,-1.822711827956805,1.5455681580358689,20.024862910287606,75.3567719192348,79.99191957621147,-0.05794519848421166
C100181,2,289.93,92.42,579.85,355.28,6.67,2.72,13.34,8.59,65.0,39.6,130,93,40.49,15.62,80.98,51.53,-3.8429445076024376,-22.085037295731233,2.7173721210492814,15.616479634569366,40.490326667585435,40.490326667585435,0.0
C100182,17,302.41,128.45,5140.95,455.94,4.77,2.39,81.16,9.48,45.06,18.31,766,86,55.0,33.28,935.06,118.19,0.07044031367437875,0.9465090244276081,2.389439679950031,33.279547997536184,29.538961179096315,60.45999951876025,-0.5114296821995407
C100183,20,295.45,91.44,5908.93,444.71,4.7,2.16,93.95,8.96,51.15,18.75,1023,102,61.12,36.5,1222.39,117.22,0.05555509981259544,-1.3660989386390519,2.1582066053831648,36.496284549519764,54.635867127952146,62.26383415019474,-0.12251039670705431
C100184,19,315.02,107.26,5985.44,527.61,4.6,1.57,87.37,7.88,50.84,24.86,966,118,51.26,34.86,973.99,111.99,-0.028144603921604706,2.9276328923328934,1.5677196513382634,34.85783706576418,74.54469126204297,46.89719224679824,0.5895342064349764
C100185,21,309.54,97.87,6500.42,499.71,5.17,1.7,108.6,9.34,48.33,14.93,1015,79,69.8,35.45,1465.87,116.02,-0.10520950883284848,-1.2079345778106865,1.7038537003464227,35.4454920818243,53.52366935543184,72.51674416577974,-0.26191295581235746
C100186,15,304.08,84.19,4561.26,425.72,4.82,1.5,72.25,8.49,49.33,19.42,740,76,56.46,30.44,846.85,115.49,0.07829576352676638,-1.0628824264820171,1.4987094383247719,30.435245106936136,35.37208808751715,61.72815004838129,-0.42696989850184697
C100187,32,294.57,76.26,9426.12,445.42,4.9,2.16,156.86,8.79,51.47,22.27,1647,107,61.81,36.76,1978.02,110.75,0.036327728247800464,0.004316618886798048,2.1590338588832476,36.76445866473356,29.98747544452259,65.10550259760443,-0.5394018286001837
C100188,23,305.31,102.05,7022.16,503.86,4.57,2.41,105.04,8.09,44.26,16.45,1018,75,72.88,34.67,1676.21,119.7,0.008212423988087988,-0.007522237804272017,2.407201692852507,34.67438545374384,23.087950815072478,80.34731481632181,-0.712648134317211
